Provincia,Partido/Ciudad,Localidad,link Indec,Velocidad (Mbps),Accesos,Accesos Relativos
BUENOS AIRES,Pergamino,La Violeta,6623060,1.0,346.0,0.006934729365171625
BUENOS AIRES,Pergamino,Manuel Ocampo,6623070,5.0,374.0,0.007495921336919617
BUENOS AIRES,Pergamino,Manuel Ocampo,6623070,10.0,118.0,0.002365023309509398
BUENOS AIRES,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090,0.5,1.0,2.004257041957117e-05
BUENOS AIRES,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090,5.0,292.0,0.005852430562514782
BUENOS AIRES,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090,7.0,3.0,6.01277112587135e-05
BUENOS AIRES,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090,10.0,3.0,6.01277112587135e-05
BUENOS AIRES,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090,20.0,2.0,4.008514083914234e-05
BUENOS AIRES,Pergamino,Pergamino,6623100,0.0,14.0,0.00028059598587399634
BUENOS AIRES,Pergamino,Pergamino,6623100,0.256,1.0,2.004257041957117e-05
BUENOS AIRES,Pergamino,Pergamino,6623100,0.5,3.0,6.01277112587135e-05
BUENOS AIRES,Pergamino,Pergamino,6623100,0.512,1.0,2.004257041957117e-05
BUENOS AIRES,Pergamino,Pergamino,6623100,0.75,95.0,0.0019040441898592613
BUENOS AIRES,Pergamino,Pergamino,6623100,3.5,1213.0,0.024311637918939828
BUENOS AIRES,Pergamino,Pergamino,6623100,5.0,252.0,0.005050727745731934
BUENOS AIRES,Pergamino,Pergamino,6623100,6.0,1.0,2.004257041957117e-05
BUENOS AIRES,Pergamino,Pergamino,6623100,8.0,919.0,0.018419122215585906
BUENOS AIRES,Pergamino,Pergamino,6623100,10.0,164.0,0.0032869815488096713
BUENOS AIRES,Pergamino,Pergamino,6623100,15.0,2728.0,0.054676132104590144
BUENOS AIRES,Pergamino,Pergamino,6623100,20.0,5.0,0.00010021285209785585
BUENOS AIRES,Pergamino,Pergamino,6623100,25.0,1.0,2.004257041957117e-05
BUENOS AIRES,Pergamino,Pergamino,6623100,30.0,10.0,0.0002004257041957117
BUENOS AIRES,Pergamino,Pergamino,6623100,50.0,1097.0,0.02198669975026957
BUENOS AIRES,Pergamino,Pergamino,6623100,100.0,12170.0,0.24391808200618115
BUENOS AIRES,Pergamino,Pergamino,6623100,300.0,7685.0,0.15402715367440445
BUENOS AIRES,Pergamino,Pergamino,6623100,500.0,386.0,0.007736432181954471
BUENOS AIRES,Pergamino,Pergamino,6623100,1000.0,99.0,0.0019842144715375458
BUENOS AIRES,Pergamino,Pinzón,6623110,6.0,1.0,2.004257041957117e-05
BUENOS AIRES,Pergamino,Rancagua,6623120,2.0,109.0,0.0021846401757332577
BUENOS AIRES,Pergamino,Rancagua,6623120,5.0,102.0,0.0020443421827962592
BUENOS AIRES,Pergamino,Villa Angélica  (Est. El Socorro),6623130,20.0,2.0,4.008514083914234e-05
BUENOS AIRES,Pergamino,Villa San José,6623140,3.0,15.0,0.0003006385562935675
BUENOS AIRES,Pergamino,Villa San José,6623140,5.0,3.0,6.01277112587135e-05
BUENOS AIRES,Pila,Casalins,6630010,1.0,12.0,0.000240510845034854
BUENOS AIRES,Pila,Pila,6630020,6.0,11.0,0.00022046827461528286
BUENOS AIRES,Pila,Pila,6630020,8.0,19.0,0.00038080883797185223
BUENOS AIRES,Pila,Pila,6630020,12.0,15.0,0.0003006385562935675
BUENOS AIRES,Pila,Pila,6630020,15.0,12.0,0.000240510845034854
BUENOS AIRES,Pila,Pila,6630020,20.0,4.0,8.017028167828467e-05
BUENOS AIRES,Pila,Pila,6630020,30.0,10.0,0.0002004257041957117
BUENOS AIRES,Pila,Pila,6630020,50.0,3.0,6.01277112587135e-05
BUENOS AIRES,Pilar,Del Viso,6638040,0.0,2.0,4.008514083914234e-05
BUENOS AIRES,Pilar,Del Viso,6638040,1.0,45.0,0.0009019156688807027
BUENOS AIRES,Pilar,Del Viso,6638040,2.0,94.0,0.00188400161943969
BUENOS AIRES,Pilar,Del Viso,6638040,3.0,218.0,0.004369280351466515
BUENOS AIRES,Pilar,Del Viso,6638040,4.0,5.0,0.00010021285209785585
BUENOS AIRES,Pilar,Del Viso,6638040,5.0,75.0,0.0015031927814678377
BUENOS AIRES,Pilar,Del Viso,6638040,6.0,818.0,0.016394822603209215
BUENOS AIRES,Pilar,Del Viso,6638040,8.0,50.0,0.0010021285209785584
BUENOS AIRES,Pilar,Del Viso,6638040,10.0,1021.0,0.02046346439838216
BUENOS AIRES,Pilar,Del Viso,6638040,12.0,309.0,0.006193154259647491
BUENOS AIRES,Pilar,Del Viso,6638040,15.0,8.0,0.00016034056335656935
BUENOS AIRES,Pilar,Del Viso,6638040,20.0,417.0,0.008357751864961177
BUENOS AIRES,Pilar,Del Viso,6638040,25.0,182.0,0.003647747816361953
BUENOS AIRES,Pilar,Del Viso,6638040,30.0,2070.0,0.04148812076851232
BUENOS AIRES,Pilar,Del Viso,6638040,40.0,229.0,0.004589748626081798
BUENOS AIRES,Pilar,Del Viso,6638040,50.0,6161.0,0.12348227635497798
BUENOS AIRES,Pilar,Del Viso,6638040,60.0,31.0,0.0006213196830067063
BUENOS AIRES,Pilar,Del Viso,6638040,75.0,2.0,4.008514083914234e-05
BUENOS AIRES,Pilar,Del Viso,6638040,100.0,3409.0,0.06832512256031811
BUENOS AIRES,Pilar,Del Viso,6638040,150.0,949.0,0.019020399328173038
BUENOS AIRES,Pilar,Del Viso,6638040,200.0,70.0,0.001402979929369982
BUENOS AIRES,Pilar,Del Viso,6638040,300.0,4841.0,0.09702608340114403
BUENOS AIRES,Pilar,Del Viso,6638040,500.0,400.0,0.008017028167828467
BUENOS AIRES,Pilar,Del Viso,6638040,600.0,1425.0,0.028560662847888916
BUENOS AIRES,Pilar,Del Viso,6638040,1000.0,457.0,0.009159454681744025
BUENOS AIRES,Pilar,Fátima,6638040,0.0,11.0,0.00022046827461528286
BUENOS AIRES,Pilar,Fátima,6638040,0.75,4.0,8.017028167828467e-05
BUENOS AIRES,Pilar,Fátima,6638040,3.0,237.0,0.004750089189438367
BUENOS AIRES,Pilar,Fátima,6638040,3.5,27.0,0.0005411494013284216
BUENOS AIRES,Pilar,Fátima,6638040,6.0,1.0,2.004257041957117e-05
BUENOS AIRES,Pilar,Fátima,6638040,8.0,7.0,0.00014029799293699817
BUENOS AIRES,Pilar,Fátima,6638040,15.0,3.0,6.01277112587135e-05
BUENOS AIRES,Pilar,Fátima,6638040,20.0,4.0,8.017028167828467e-05
BUENOS AIRES,Pilar,Fátima,6638040,30.0,11.0,0.00022046827461528286
BUENOS AIRES,Pilar,Fátima,6638040,60.0,19.0,0.00038080883797185223
BUENOS AIRES,Pilar,Fátima,6638040,100.0,2695.0,0.0540147272807443
BUENOS AIRES,Pilar,Fátima,6638040,150.0,74.0,0.0014831502110482665
BUENOS AIRES,Pilar,Fátima,6638040,300.0,117.0,0.0023449807390898266
BUENOS AIRES,Pilar,Fátima,6638040,500.0,9.0,0.00018038313377614053
BUENOS AIRES,Pilar,Fátima,6638040,1000.0,66.0,0.0013228096476916972
BUENOS AIRES,Pilar,La Lonja,6638040,0.0,83.0,0.001663533344824407
BUENOS AIRES,Pilar,La Lonja,6638040,1.0,123.0,0.002465236161607254
BUENOS AIRES,Pilar,La Lonja,6638040,2.0,28.0,0.0005611919717479927
BUENOS AIRES,Pilar,La Lonja,6638040,3.0,409.0,0.008197411301604608
BUENOS AIRES,Pilar,La Lonja,6638040,4.0,3.0,6.01277112587135e-05
BUENOS AIRES,Pilar,La Lonja,6638040,5.0,1.0,2.004257041957117e-05
BUENOS AIRES,Pilar,La Lonja,6638040,6.0,545.0,0.010923200878666287
BUENOS AIRES,Pilar,La Lonja,6638040,8.0,26.0,0.0005211068309088504
BUENOS AIRES,Pilar,La Lonja,6638040,10.0,838.0,0.01679567401160064
BUENOS AIRES,Pilar,La Lonja,6638040,12.0,44.0,0.0008818730984611314
BUENOS AIRES,Pilar,La Lonja,6638040,15.0,3.0,6.01277112587135e-05
BUENOS AIRES,Pilar,La Lonja,6638040,20.0,40.0,0.0008017028167828468
BUENOS AIRES,Pilar,La Lonja,6638040,25.0,22.0,0.0004409365492305657
BUENOS AIRES,Pilar,La Lonja,6638040,30.0,82.0,0.0016434907744048357
BUENOS AIRES,Pilar,La Lonja,6638040,40.0,113.0,0.002264810457411542
BUENOS AIRES,Pilar,La Lonja,6638040,50.0,299.0,0.005992728555451779
BUENOS AIRES,Pilar,La Lonja,6638040,60.0,4.0,8.017028167828467e-05
BUENOS AIRES,Pilar,La Lonja,6638040,100.0,812.0,0.01627456718069179
BUENOS AIRES,Pilar,La Lonja,6638040,150.0,101.0,0.0020242996123766882
BUENOS AIRES,Pilar,La Lonja,6638040,200.0,137.0,0.0027458321474812504
BUENOS AIRES,Pilar,La Lonja,6638040,256.0,13.0,0.0002605534154544252
BUENOS AIRES,Pilar,La Lonja,6638040,300.0,1327.0,0.02659649094677094
BUENOS AIRES,Pilar,La Lonja,6638040,500.0,203.0,0.004068641795172948
BUENOS AIRES,Pilar,La Lonja,6638040,512.0,22.0,0.0004409365492305657
BUENOS AIRES,Pilar,La Lonja,6638040,600.0,109.0,0.0021846401757332577
BUENOS AIRES,Pilar,La Lonja,6638040,1000.0,122.0,0.0024451935911876826
BUENOS AIRES,Pilar,Manuel Alberti,6638040,6.0,1.0,2.004257041957117e-05
BUENOS AIRES,Pilar,Manuel Alberti,6638040,10.0,2.0,4.008514083914234e-05
BUENOS AIRES,Pilar,Manuel Alberti,6638040,12.0,1.0,2.004257041957117e-05
BUENOS AIRES,Pilar,Manuel Alberti,6638040,20.0,1.0,2.004257041957117e-05
BUENOS AIRES,Pilar,Manuel Alberti,6638040,30.0,8.0,0.00016034056335656935
BUENOS AIRES,Pilar,Manuel Alberti,6638040,50.0,87.0,0.0017437036265026916
BUENOS AIRES,Pilar,Manuel Alberti,6638040,100.0,700.0,0.01402979929369982
BUENOS AIRES,Pilar,Manuel Alberti,6638040,300.0,1175.0,0.02355002024299612
BUENOS AIRES,Pilar,Manuel Alberti,6638040,500.0,526.0,0.010542392040694435
BUENOS AIRES,Pilar,Manuel Alberti,6638040,1000.0,89.0,0.001783788767341834
BUENOS AIRES,Pilar,Manzanares,6638040,6.0,3.0,6.01277112587135e-05
BUENOS AIRES,Pilar,Manzanares,6638040,30.0,3.0,6.01277112587135e-05
BUENOS AIRES,Pilar,Manzanares,6638040,50.0,2.0,4.008514083914234e-05
BUENOS AIRES,Pilar,Manzanares,6638040,60.0,80.0,0.0016034056335656936
BUENOS AIRES,Pilar,Manzanares,6638040,100.0,1.0,2.004257041957117e-05
BUENOS AIRES,Pilar,Manzanares,6638040,150.0,491.0,0.009840902076009444
BUENOS AIRES,Pilar,Manzanares,6638040,200.0,1.0,2.004257041957117e-05
BUENOS AIRES,Pilar,Manzanares,6638040,300.0,241.0,0.004830259471116652
BUENOS AIRES,Pilar,Manzanares,6638040,500.0,25.0,0.0005010642604892792
BUENOS AIRES,Pilar,Manzanares,6638040,1000.0,152.0,0.003046470703774818
